Drug name,DOI,Assay,Value,Units,Correlation,Date Added
Sulfate,10.1039/d0fo02017f,IC50,9.1, ug,indirect,20221103
Carrageenan,10.1039/d0fo02017f,IC50,9.1, ug,indirect,20221103
Cucumber,10.1039/d0fo02017f,IC50,9.1, ug,indirect,20221103
Astodrimer,10.1101/2020.08.20.260190,EC50,0.09,,direct,20221103
Sulfate,10.1101/2020.08.20.260190,EC50,0.09,,indirect,20221103
Angiotensin,10.1101/2020.08.08.242511,IC50,4, nm,indirect,20221103
Ptc299,10.1101/2020.08.05.238394,EC50,2, nm,direct,20221103
Sinefungin,10.1101/2020.07.30.228478,IC50,286, nm,direct,20221103
Angiotensin,10.1101/2020.07.31.231746,IC50,10,,indirect,20221103
Yeast,10.1101/2020.07.31.231746,IC50,10,,indirect,20221103
Chloroquine,10.30651/jqm.v4i2.4998,EC50,1, um,direct,20221103
Ritonavir,10.30651/jqm.v4i2.4998,EC50,1, um,indirect,20221103
Sulfate,10.30651/jqm.v4i2.4998,EC50,1, um,indirect,20221103
Hydroxychloroquine,10.30651/jqm.v4i2.4998,EC50,1, um,indirect,20221103
Lopinavir,10.30651/jqm.v4i2.4998,EC50,1, um,indirect,20221103
Serine,10.21203/rs.3.rs-34021/v5,EC50,96,,indirect,20221103
Camostat,10.21203/rs.3.rs-34021/v5,EC50,26000,,direct,20221103
Cysteine,10.1101/2020.07.28.223784,IC50,100, nm,indirect,20221103
Angiotensin,10.1101/2020.07.24.219857,EC50,1.1, nm,indirect,20221103
Ciluprevir,10.1101/2020.07.10.197889,EC50,0.95,,direct,20221103
Boceprevir,10.1101/2020.07.10.197889,EC50,0.95,,direct,20221103
Narlaprevir,10.1101/2020.07.10.197889,EC50,1.1,,direct,20221103
Telaprevir,10.1101/2020.07.10.197889,EC50,1.1,,direct,20221103
Ritonavir,10.1101/2020.07.05.20146878,EC50,indicated insufficient lpv concentrations,,indirect,20221103
Hydroxychloroquine,10.1101/2020.07.05.20146878,EC50,indicated insufficient lpv concentrations,,indirect,20221103
Tocilizumab,10.1101/2020.07.05.20146878,EC50,indicated insufficient lpv concentrations,,indirect,20221103
Lopinavir,10.1101/2020.07.05.20146878,EC50,indicated insufficient lpv concentrations,,indirect,20221103
Cysteine,10.1101/2020.07.17.208959,IC50,2.1, um,indirect,20221103
Papain,10.1101/2020.07.17.208959,IC50,2.1, um,indirect,20221103
Hydroxychloroquine,10.1101/2020.07.12.199059,EC50,2.6,,direct,20221103
Suramin,10.1101/2020.07.17.207019,IC50,0.26, um,direct,20221103
Hydroxocobalamin,10.1101/2020.07.17.207019,IC50,0.26, um,direct,20221103
Oleandrin,10.1101/2020.07.15.203489,EC50,11.98,,indirect,20221103
Serine,10.21203/rs.3.rs-34021/v4,EC50,96,,indirect,20221103
Camostat,10.21203/rs.3.rs-34021/v4,EC50,26000,,direct,20221103
Nitazoxanide,10.1016/s2055-6640(20)30017-0,EC50,14,,direct,20221103
Tafenoquine,10.1101/2020.07.12.199059,EC50,2.6, um,direct,20221103
Angiotensin,10.1186/s12967-020-02435-4,IC50,2,,indirect,20221103
Nafamostat,10.1101/2020.04.22.054981,EC50,10, nm,direct,20221103
Camostat,10.1101/2020.04.22.054981,EC50,10, nm,indirect,20221103
Adenosine,10.1101/2020.04.27.064279,EC50,0.01,,direct,20221103
Remdesivir,10.1101/2020.04.27.064279,EC50,0.01,,direct,20221103
Protoporphyrin,10.1101/2020.04.30.071290,EC50,at nanomolar concentrations,,direct,20221103
Verteporfin,10.1101/2020.04.30.071290,EC50,at nanomolar concentrations,,direct,20221103
Liquiritin,10.1101/2020.05.02.074021,EC50,2.39, um,direct,20221103
Licorice,10.1101/2020.05.02.074021,EC50,2.39, um,indirect,20221103
Ivermectin,10.1101/2020.04.21.20073262,IC50,2, um,direct,20221103
Azithromycin,10.1101/2020.05.21.108605,IC50,237, um,indirect,20221103
Hydroxychloroquine,10.1101/2020.05.21.108605,IC50,237, um,indirect,20221103
Phenothiazine,10.1101/2020.05.05.079608,IC50,10,,indirect,20221103
Chlorpromazine,10.1101/2020.05.05.079608,IC50,10,,indirect,20221103
Suramin,10.1101/2020.05.06.081968,EC50,20,micro,direct,20221103
Heparin,10.1101/2020.05.10.087288,IC50,38, nm,direct,20221103
Sulfate,10.1101/2020.05.10.087288,IC50,38, nm,indirect,20221103
Nitazoxanide,10.1101/2020.04.16.20068379,EC50,of the concentration - response curve,,indirect,20221103
Chloroquine,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Azithromycin,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Atazanavir,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Mefloquine,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Hydroxychloroquine,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Lopinavir,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Ritonavir,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Tipranavir,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Ivermectin,10.1101/2020.04.16.20068379,EC50,50,,direct,20221103
Sulfadoxine,10.1101/2020.04.16.20068379,EC50,3.1,,direct,20221103
Nelfinavir,10.1101/2020.04.16.20068379,EC50,3.1,,direct,20221103
Boceprevir,10.1101/2020.04.20.051581,IC50,submicromolar ic50 values,,direct,20221103
Angiotensin,10.1101/2020.04.19.049643,IC50,12, nm,indirect,20221103
Cobicistat,10.1101/2020.04.03.20052548,EC50,100,,indirect,20221103
Darunavir,10.1101/2020.04.03.20052548,EC50,100,,indirect,20221103
Remdesivir,10.1101/2020.04.03.20052548,EC50,0.38,,direct,20221103
Baicalein,10.1101/2020.04.10.035824,IC50,0.39, um,direct,20221103
Ethanol,10.1101/2020.04.10.035824,IC50,0.39, um,indirect,20221103
Huangqin,10.1101/2020.04.10.035824,IC50,0.39, um,indirect,20221103
Hydroxychloroquine,10.1101/2020.05.16.091520,EC50,2,,indirect,20221103
Chloroquine,10.1101/2020.05.16.091520,EC50,2,,indirect,20221103
Heparin,10.1101/2020.05.21.107870,IC50,0.05,,direct,20221103
Pimozide,10.1101/2020.05.23.112235,IC50,100, um,indirect,20221103
Ebastine,10.1101/2020.05.23.112235,IC50,100, um,indirect,20221103
Hydroxychloroquine,10.1101/2020.05.23.112235,IC50,100, um,indirect,20221103
Bepridil,10.1101/2020.05.23.112235,IC50,100, um,indirect,20221103
Sofosbuvir,10.1101/2020.06.15.153411,EC50,6.2,,direct,20221103
Daclatasvir,10.1101/2020.06.15.153411,EC50,6.2,,indirect,20221103
Asenapine,10.1101/2020.06.05.135996,IC50,0.34, um,direct,20221103
Clomiphene,10.1101/2020.06.05.135996,IC50,0.34, um,direct,20221103
Vortioxetine,10.1101/2020.06.05.135996,IC50,0.34, um,direct,20221103
Heparin,10.1101/2020.06.08.140236,IC50,599,,direct,20221103
Enoxaparin,10.1101/2020.06.08.140236,IC50,599,,direct,20221103
Angiotensin,10.1101/2020.06.08.140236,IC50,599,,indirect,20221103
Sulfate,10.1101/2020.06.08.140236,IC50,599,,indirect,20221103
Auranofin,10.1101/2020.05.28.120642,IC50,3,,direct,20221103
Cysteine,10.1101/2020.05.28.120642,IC50,3,,indirect,20221103
Chymotrypsin,10.1101/2020.05.28.120642,IC50,3,,indirect,20221103
Fluoxetine,10.1101/2020.06.14.150490,EC50,387,,indirect,20221103
Serotonin,10.1101/2020.06.14.150490,EC50,387,,indirect,20221103
Niclosamide,10.1101/2020.03.20.999730,IC50,10,,indirect,20221103
Ciclesonide,10.1101/2020.03.20.999730,IC50,10,,indirect,20221103
Cysteine,10.1101/2020.05.20.107052,IC50,in the nanomolar range,,indirect,20221103
Papain,10.1101/2020.05.20.107052,IC50,in the nanomolar range,,indirect,20221103
Ebselen,10.1101/2020.05.20.107052,IC50,in the nanomolar range,,indirect,20221103
Nafamostat,10.1101/2020.05.12.090035,IC50,0.0022,micro,direct,20221103
Nevirapine,10.1101/2020.06.26.174698,IC50,1,,direct,20221103
Amprenavir,10.1101/2020.06.26.174698,IC50,1,,direct,20221103
Apilimod,10.1101/2020.06.26.174698,IC50,1,,indirect,20221103
Remdesivir,10.1101/2020.06.26.174698,IC50,1,,indirect,20221103
Chlorpromazine,10.1101/2020.03.25.008482,IC50,at non - cytotoxic concentrations,,indirect,20221103
Chloroquine,10.1101/2020.03.25.008482,IC50,at non - cytotoxic concentrations,,indirect,20221103
Quinidine,10.1101/2020.04.03.023846,EC50,20,micro,direct,20221103
Omeprazol,10.1101/2020.04.03.023846,EC50,20,micro,direct,20221103
Opipramol,10.1101/2020.04.03.023846,EC50,20,micro,direct,20221103
Azithromycine,10.1101/2020.04.03.023846,EC50,20,micro,direct,20221103
Chloroquine,10.1101/2020.04.03.023846,EC50,20,micro,indirect,20221103
Teicoplanin,10.1101/2020.02.05.935387,IC50,1.66, um,direct,20221103
Nelfinavir,10.1101/2020.04.06.026476,EC50,1.13,micro,direct,20221103
Lopinavir,10.1101/2020.04.06.026476,EC50,1.13,micro,indirect,20221103
Sulfate,10.1101/2020.04.14.041459,IC50,0.056,,direct,20221103
Heparin,10.1101/2020.04.14.041459,IC50,0.056,,direct,20221103
Favipiravir,10.1101/2020.04.29.20085761,EC50,5.48, um,direct,20221103
Arbidol,10.1101/2020.04.29.20085761,EC50,5.48, um,direct,20221103
Baloxavir,10.1101/2020.04.29.20085761,EC50,5.48, um,direct,20221103
Lopinavir,10.1101/2020.04.29.20085761,EC50,5.48, um,direct,20221103
Oseltamivir,10.1101/2020.03.11.983056,EC50,17, nm,indirect,20221103
Leflunomide,10.1101/2020.03.11.983056,EC50,17, nm,indirect,20221103
Teriflunomide,10.1101/2020.03.11.983056,EC50,17, nm,indirect,20221103
Danoprevir,10.1101/2020.03.22.20034041,IC50,0.29, nm,direct,20221103
Chymotrypsin,10.1101/2020.03.22.20034041,IC50,0.29, nm,indirect,20221103
Ritonavir,10.1101/2020.03.22.20034041,IC50,0.29, nm,indirect,20221103
Angiotensin,10.1101/2020.04.02.021725,IC50,2,,indirect,20221103
Remdesivir,10.1101/2020.05.27.117184,IC50,308, nm,direct,20221103
Dipyridamole,10.1101/2020.02.27.20027557,EC50,100, nm,direct,20221103
Nafamostat,10.1101/2020.06.23.167544,IC50,0.27, nm,direct,20221103
Camostat,10.1101/2020.06.23.167544,IC50,0.27, nm,direct,20221103
Gabexate,10.1101/2020.06.23.167544,IC50,0.27, nm,direct,20221103
Trypsin,10.1101/2020.06.23.167544,IC50,0.27, nm,indirect,20221103
Chloroquine,10.1101/2020.06.22.165712,EC50,1.32,,direct,20221103
Remdesivir,10.1101/2020.06.22.165712,EC50,1.32,,direct,20221103
Velpatasvir,10.1101/2020.06.22.165712,EC50,1.32,,indirect,20221103
Ledipasvir,10.1101/2020.06.22.165712,EC50,1.32,,indirect,20221103
Sofosbuvir,10.1101/2020.06.22.165712,EC50,1.32,,indirect,20221103
Emtricitabine,10.1101/2020.06.22.165712,EC50,1.32,,indirect,20221103
Tenofovir,10.1101/2020.06.22.165712,EC50,1.32,,indirect,20221103
Cobicistat,10.1101/2020.06.22.165712,EC50,0.77,,direct,20221103
Rupintrivir,10.1101/2020.06.22.165712,EC50,0.77,,direct,20221103
Nelfinavir,10.1101/2020.06.22.165712,EC50,0.77,,direct,20221103
Glutamine,10.1101/2020.02.10.936898,EC50,low - micromolar ec50 values,,indirect,20221103
Tyrosine,10.1101/2020.06.18.158196,IC50,130, nm,direct,20221103
Imatinib,10.1101/2020.06.18.158196,IC50,130, nm,direct,20221103
Angiotensin,10.1101/2020.06.18.158196,IC50,130, nm,indirect,20221103
Ebselen,10.1101/2020.02.26.964882,IC50,0.67, um,indirect,20221103
Carmofur,10.1101/2020.04.09.033233,EC50,24.3,,direct,20221103
Azithromycin,10.21203/rs.3.rs-36439/v1,EC50,0.008, um,direct,20221103
Pralatrexate,10.21203/rs.3.rs-36439/v1,EC50,0.008, um,direct,20221103
Remdesivir,10.21203/rs.3.rs-36439/v1,EC50,0.008, um,indirect,20221103
Serine,10.21203/rs.3.rs-34021/v1,EC50,96,,indirect,20221103
Camostat,10.21203/rs.3.rs-34021/v1,EC50,96,,indirect,20221103
Papain,10.21203/rs.3.rs-33294/v1,IC50,19,,direct,20221103
Quercetin,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Rutin,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Hydrogen,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Luteolin,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Cysteine,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Biopterin,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Baicalin,10.21203/rs.3.rs-33294/v1,IC50,19,,indirect,20221103
Ribavirin,10.33250/14.02.106,EC50,0, ug,direct,20221103
Acetamide,10.33250/14.02.106,EC50,0, ug,indirect,20221103
Cobicistat,10.1016/j.ijid.2020.05.085,EC50,100, um,indirect,20221103
Darunavir,10.1016/j.ijid.2020.05.085,EC50,100, um,indirect,20221103
Remdesivir,10.1016/j.ijid.2020.05.085,EC50,0.38, um,direct,20221103
Remdesivir,10.1093/jac/dkaa239,EC50,1,,direct,20221103
Salinomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Chloroquine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Homoharringtonine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Niclosamide,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Conivaptan,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Valinomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Gemcitabine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Nitazoxanide,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Emetine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Anisomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Atovaquone,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20221103
Hydroxychloroquine,10.1093/cid/ciaa623,EC50,to the free plasma hydroxychloroquine concentration,,direct,20221103
Adenosine,10.2139/ssrn.3588829,EC50,0.01, um,direct,20221103
Remdesivir,10.2139/ssrn.3588829,EC50,0.01, um,direct,20221103
Andrographolide,10.21203/rs.3.rs-24311/v1,EC50,10, um,direct,20221103
Favipiravir,10.21203/rs.3.rs-24311/v1,EC50,10, um,direct,20221103
Hydroxychloroquine,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20221103
Phosphate,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20221103
Chloroquine,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20221103
Fenofibrate,10.1101/2020.04.23.055756,IC50,25, um,indirect,20221103
Remdesivir,10.1101/2020.04.23.055756,IC50,25, um,indirect,20221103
Chloroquine,10.1101/2020.04.23.055756,IC50,25, um,indirect,20221103
Plitidepsin,10.1101/2020.04.23.055756,IC50,25, um,indirect,20221103
Nelfinavir,10.1101/2020.04.23.055756,IC50,25, um,indirect,20221103
Hydroxychloroquine,10.1093/cid/ciaa237,EC50,0.72, um,direct,20221103
Chloroquine,10.1093/cid/ciaa237,EC50,0.72, um,direct,20221103
Sulfate,10.1093/cid/ciaa237,EC50,0.72, um,indirect,20221103
Phosphate,10.1093/cid/ciaa237,EC50,0.72, um,indirect,20221103
Lopinavir,10.26434/chemrxiv.11829102.v2,IC50,is approximately 50 micromolar,,direct,20221103
Lopinavir,10.26434/chemrxiv.11829102.v1,IC50,is approximately 50 micromolar,,direct,20221103
